category,subcategory,question,answer
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apa sajakah manfaat Jaminan Kecelakaan Kerja pada masa selama bekerja?,"Pelayanan kesehatan meliputi"""": Perawatan dan pengobatan akibat kecelakaan kerja di negara tujuan penempatan dengan ketentuan sebagai berikut"""": dalam hal biaya perawatan dan pengobatan di negara penempatan telah melebihi batas atas /limit dari jaminan sosial dan/atau asuransi di negara penempatan, maka selisih tersebut dapat diajukan klaim ke BPJS Ketenagakerjaan""""; atau dalam hal kepesertaan jaminan sosial atau asuransi dari PMI di negara penempatan belum aktif, BPJS Ketenagakerjaan menjadi penjamin biaya perawatan dan pengobatan akibat Kecelakaan Kerja Pelayanan kesehatan lanjutan akibat Kecelakaan Kerja bagi PMI yang dipulangkan ke Indonesia oleh pemberi kerja Pelayanan kesehatan bagi peserta yang terbukti mengalami risiko tindak kekerasan fisik dan/atau pemerkosaan Perawatan di rumah bagi Peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit (homecare) Santunan berupa uang meliputi : penggantian biaya transportasi bagi Peserta yang mengalami Kecelakaan Kerja ke rumah sakit dan/atau ke tempat tinggal, pertolongan pertama pada kecelakaan, dan rujukan ke rumah sakit lain di negara tujuan penempatan; penggantian biaya transportasi untuk pemulangan PMI yang mengalami Kecelakaan Kerja dengan kondisi tidak meninggal dunia, dari negara tujuan penempatan ke daerah asal; penggantian biaya transportasi untuk pemulangan PMI yang bermasalah, dari negara tujuan penempatan ke daerah asal; bantuan uang dan penggantian biaya transportasi untuk pemulangan PMI yang mengalami risiko gagal ditempatkan bukan karena kesalahan Pekerja Migran Indonesia; bantuan uang dan penggantian biaya transportasi untuk pemulangan PMI yang ditempatkan tidak sesuai dengan perjanjian kerja dan bukan atas kehendak dari PMI; Santunan cacat sebagian anatomis, cacat sebagian fungsi dan cacat total tetap Santunan kematian akibat Kecelakaan Kerja; Santunan berkala dibayar sekaligus untuk cacat total tetap akibat Kecelakaan Kerja; biaya rehabilitasi berupa pembelian alat bantu (orthose) dan/atau alat ganti (prothese) penggantian biaya gigi tiruan, alat bantu dengar, dan kacamata sebagai akibat Kecelakaan Kerja; bantuan uang bagi PMI yang terbukti mengalami pemerkosaan; bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan kondisi tidak meninggal dunia; bantuan uang bagi PMI yang mengalami PHK bukan akibat Kecelakaan Kerja; dan/atau Beasiswa pendidikan atau pelatihan. Pendampingan dan pelatihan vokasional bagi PMI yang mengalami kecacatan akibat kecelakaan kerja. anfaat JKK diberikan juga kepada PMI yang mengalami kecelakaan kerja pada saat perjalanan pulang ke Indonesia dan/atau kembali ke negara tujuan penempatan dalam rangka cuti."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai santunan uang untuk penggantian biaya pengangkutan peserta JKK pada masa sebelum, selama dan setelah bekerja?","Angkutan darat, sungai atau danau maksimal sebesar Rp.5.000.000,00 (lima juta rupiah) Angkutan laut maksimal sebesar Rp. 2.000.000,00 (dua juta rupiah) Angkutan udara maksimal sebesar Rp. 10.000.000,00 (sepuluh juta rupiah). Jika menggunakan lebih dari 1 (satu) angkutan, maka berhak atas biaya paling banyak sesuai ketentuan maksimal masing-masing angkutan yang digunakan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai santunan uang untuk santunan cacat peserta yang mengalami JKK pada masa sebelum, selama, dan setelah bekerja?","Cacat sebagian anatomis = % sesuai tabel x Rp142.000.000,00 (seratus empat puluh dua juta rupiah) Cacat sebagian fungsi = % berkurangnya fungsi x % sesuai tabel X Rp142,000.000,00 (seratus empat puluh dua juta rupiah) dan Cacat total tetap sebesar Rp100.000.000,00 (seratus juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa nilai santunan kematian akibat Kecelakaan Kerja?,"Santunan kematian akibat JKK sebesar Rp 85.000.000,00 (delapan puluh lima juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa nilai santunan berkala cacat total tetap akibat Kecelakaan Kerja?,"Jika peserta mengalami cacat total tetap akibat kecelakaan kerja maka mendapatkan santunan sebesar Rp 12.000,000,00 (dua belas juta rupiah) yang dibayarkan sekaligus."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apakah yang didapat CPMI/PMI untuk biaya rehabilitasi akibat kecelakaan kerja?,Biaya rehabilitasi akibat kecelakaan kerja yang berupa alat bantu (orthese) dan/atau alat ganti (prothese) bagi peserta yang anggota badannya hilang atau tidak berfungsi berdasarkan harga yang ditetapkan oleh Pusat Rehabilitasi Rumah Sakit Umum Pemerintah ditambah 40% (empat puluh persen) dari harga tersebut serta biaya rehabilitasi medik.
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai penggantian biaya gigi tiruan, alat bantu dengar dan kacamata akibat JKK?","Penggantian biaya gigi tiruan paling banyak Rp5.000.000,00 (lima juta rupiah). Penggantian alat bantu dengar paling banyak Rp2.500.000,00 (dua juta lima ratus ribu rupiah). Penggantian kaca mata paling banyak Rp1.000.000,00 (satu juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa ketentuan bantuan uang bagi CPMI yang gagal berangkat bukan karena kesalahan CPMI?,"Diberikan sebesar Rp10.000.000,00 (sepuluh juta rupiah)"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan beasiswa pendidikan atau pelatihan kerja bagi peserta yang mengalami cacat total tetap akibat kecelakaan kerja atau meninggal dunia akibat kecelakaan kerja?,"Ketentuan beasiswa pendidikan/pelatihan kerja adalah sebagai berikut:, Diperuntukkan untuk 2 (dua) orang anak peserta, bagi peserta yang mengalami cacat total tetap akibat kecelakaan kerja atau meninggal akibat kecelakaan kerja, dibayarkan secara tahunan berdasarkan pengajuan. Besarannya ditentukan berdasarkan tingkatan pendidikan anak Peserta dengan ketentuan sebagai berikut: pendidikan taman kanak-kanak/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 2 (dua) tahun; pendidikan sekolah dasar/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 6 (enam) tahun; pendidikan sekolah menengah pertama/sederajat sebesar Rp2.000.000,00 (dua juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; pendidikan sekolah menengah atas/sederajat sebesar Rp3.000.000,00 (tiga juta rupiah) per orang per tahun dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; dan pendidikan tinggi maksimal strata 1 atau pelatihan sebesar Rp12.000.000,00 (dua belas juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 4 (empat) tahun. Pelatihan disetarakan dengan santunan beasiswa pendidikan setingkat perguruan tinggi Persyaratan beasiswa pendidikan atau pelatihan kerja untuk anak peserta"": Anak usia sekolah Belum mencapai usia 23 tahun Belum menikah Belum bekerja"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan pembayaran santunan JKK bagi peserta yang meninggal dunia akibat kecelakaan kerja dan tidak memiliki ahli waris ataupun wasiat?,"Jika CPMI/PMI tidak memiliki ahli waris ataupun pihak yang ditunjuk dalam wasiat, maka manfaat program JKK berupa santunan kematian dan biaya pemakaman diberikan dengan ketentuan:, biaya pemakaman sebesar Rp10.000.000,00 (sepuluh juta rupiah) diambil dari santunan yang seharusnya diterima sekaligus, untuk dibayarkan kepada pihak lain yang mengurus pemakaman; dan sisa santunan berupa santunan kematian sebesar Rp75.000.000,00 (tujuh puluh lima juta rupiah) diserahkan ke dana jaminan sosial."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan dan berapa nilai santunan kerugian atas tindakan pihak lain selama perjalanan pulang dari negara tujuan penempatan sampai ke daerah asal?,"BPJS Ketenagakerjaan memberikan penggantian kerugian dengan perhitungan bukan berdasarkan harga barang, namun berdasarkan berat dari barang tersebut, dengan ketentuan per peserta diberikan ganti kerugian sebesar Rp. 200.000,00 (dua ratus ribu rupiah) per kg dan paling banyak Rp. 10.000.000,00 (sepuluh juta rupiah) dan berat barang hanya berlaku bagi bagasi yang tercatat dalam maskapai penerbangan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan dan besaran bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan status kondisi tidak meninggal dunia?,"Ketentuan bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan status kondisi tidak meninggal dunia, adalah sebagai berikut:, Hak bantuan PHK diberikan untuk PMI yang mengalami Kecelakaan Kerja dan berhenti bekerja, dan tidak dapat diberikan karena: PHK karena berakhirnya perjanjian kerja Cuti PHK sakit bukan akibat Kecelakaan Kerja PHK karena dideportasi oleh pemerintah negara tujuan penempatan PHK karena melakukan tindakan melanggar hukum misalnya melakukan tindakan kriminal, menggunakan atau mengedarkan narkoba; PHK karena pindah pekerjaan atas kemauan sendiri, melarikan diri dan atau mengundurkan diri dari pekerjaannya. Besaran santunan PHK sesuai dengan tingkat masa kerja PMI sebagai berikut: Mulai saat bekerja sampai kurang dari 6 bulan sebesar Rp 2.000.000,00 (dua juta rupiah) Masa kerja 6 bulan sd kurang dari 12 bulan sebesar Rp 3.000.000,00 (tiga juta rupiah) Masa kerja 12 bulan atau lebih sampai dengan 1 bulan sebelum perjanjian kerja berakhir sebesar Rp 5.000.000,00 (lima juta rupiah) penggantian biaya transportasi untuk pemulangan ke daerah asal sesuai tiket pesawat kelas ekonomi dan/atau transportasi dari bandara debarkasi sampai daerah asal maksimal sebesar Rp15.000.000,00 (lima belas juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa besaran bantuan uang bagi Pekerja Migran Indonesia yang mengalami resiko gagal ditempatkan bukan karena kesalahan PMI?,"Besaran bantuan uang bagi PMI yang mengalami resiko gagal ditempatkan bukan karena kesalahan PMI adalah sebesar Rp 25.000.000,00 (dua puluh lima juta rupiah) serta penggantian biaya pengangkutan untuk pemulangan sesuai tiket pesawat kelas ekonomi dan/atau transportasi dari bandara debarkasi sampai daerah asal maksimal sebesar Rp15.000.000,00 (lima belas juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan mendapatkan bantuan uang akibat pemerkosaan?,"CPMI atau PMI yang terbukti berdasarkan visum mengalami pemerkosaan diberikan bantuan uang sebesar Rp 50.000.000,00 (lima puluh juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan mendapatkan bantuan jika PHK terjadi PHK sepihak?,"PMI yang mengalami PHK sepihak oleh pemberi kerja bukan karena kesalahan PMI, dengan masa kerja terhitung sejak PMI bekerja sampai dengan 1 bulan sebelum perjanjian berakhir, diberikan bantuan uang sebesar Rp 1.500.000,00 (satu juta lima ratus ribu rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan mendapatkan bantuan uang jika terjadi gagal ditempatkan atau penempatan tidak sesuai dengan perjanjian kerja?,"PMI yang mengalami risiko gagal ditempatkan bukan karena kesalahan PMI atau PMI ditempatkan tidak sesuai perjanjian kerja dan bukan atas kehendak PMI, diberikan bantuan uang sebesar Rp 25.000.000,00 (dua puluh lima juta rupiah) dan penggantian transportasi maksimal Rp 15.000.000,00 (lima belas juta rupiah) untuk tiket pesawat udara kelas ekonomi dan/atau transportasi dari bandara debarkasi sampai daerah asal."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan perawatan di rumah bagi peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit (homecare)?,"Perawatan di rumah bagi Peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit, dilaksanakan dengan ketentuan:, diberikan kepada Peserta paling lama 1 (satu) tahun sejak direkomendasikan untuk perawatan di rumah oleh dokter pemeriksa dan/atau dokter penasihat dengan biaya paling banyak Rp20.000.000,00 (dua puluh juta rupiah); dan dalam hal perawatan di rumah telah mencapai 1 (satu) tahun atau biaya telah mencapai sebesar Rp20.000.000,00 (dua puluh juta rupiah) dan Peserta masih membutuhkan perawatan dan pengobatan maka pelayanan kesehatan akibat Kecelakaan Kerja dilanjutkan pada fasilitas kesehatan yang telah bekerja sama dengan BPJS Ketenagakerjaan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan dan besaran bantuan biaya Perawatan dan pengobatan akibat kecelakaan kerja di negara tujuan penempatan?,"Perawatan dan pengobatan akibat kecelakaan kerja di negara penempatan diberikan dengan ketentuan:, dalam hal biaya perawatan dan pengobatan di negara tujuan penempatan telah melebihi batas manfaat dari jaminan sosial dan/atau asuransi di negara penempatan; dan bantuan biaya perawatan dan pengobatan sesuai dengan biaya yang dikeluarkan dengan maksimal sebesar Rp 50.000.000,00 (lima puluh juta rupiah) per kasus Kecelakaan Kerja"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KEMATIAN (JKM),Pada kondisi apakah ahli waris CPMI/PMI memperoleh manfaat Program Jaminan Kematian?,"Manfaat program JKM dibayarkan kepada ahli waris CPMI/PMI apabila peserta meninggal dunia masih dalam masa pelindungan baik masa pelindungan sebelum, selama maupun setelah bekerja."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KEMATIAN (JKM),Apa saja manfaat dan besaran biaya Program Jaminan Kematian pada masa sebelum dan setelah bekerja?,"Manfaat program JKM sebelum dan setelah bekerja meliputi:, Santunan kematian Rp.20.000.000,00 (dua puluh juta rupiah); Santunan berkala Rp.12.000.000,00 (dua belas juta rupiah); dan Biaya pemakaman Rp.10.000.000,00 (sepuluh juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KEMATIAN (JKM),Apa sajakah manfaat dan besaran biaya Program Jaminan Kematian JKM selama bekerja?,"Manfaat program JKM selama bekerja meliputi: santunan kematian; santunan berkala; biaya pemakaman; dan beasiswa pendidikan atau pelatihan Ketentuan besaran biaya program JKM : Santunan kematian, santunan berkala, dan biaya pemakaman sebesar Rp85.000.000,00 (delapan puluh lima juta rupiah) yang dibayar sekaligus""""; dan Beasiswa pendidikan atau pelatihan kerja bagi 2 (dua) orang anak peserta yang meninggal dunia, dibayarkan secara tahunan berdasarkan pengajuan. Besaran beasiswa ditentukan berdasarkan tingkatan pendidikan anak peserta: pendidikan taman kanak-kanak/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 2 (dua) tahun; pendidikan sekolah dasar/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 6 (enam) tahun; pendidikan sekolah menengah pertama/sederajat sebesar Rp2.000.000,00 (dua juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; pendidikan sekolah menengah atas/sederajat sebesar Rp3.000.000,00 (tiga juta rupiah) per orang per tahun dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; dan pendidikan tinggi maksimal strata 1 atau pelatihan sebesar Rp12.000.000,00 (dua belas juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 4 (empat) tahun."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KEMATIAN (JKM),Bagaimana ketentuan pembayaran santunan JKM jika peserta yang meninggal dunia dan tidak memiliki ahli waris ataupun wasiat?,"Jika peserta tidak memiliki ahli waris ataupun pihak yang ditunjuk dalam wasiat, maka manfaat program JKM berupa santunan kematian, santunan berkala dan biaya pemakaman diberikan dengan ketentuan:, bagi CPMI/PMI yang meninggal dunia pada masa sebelum atau setelah bekerja, biaya pemakaman dibayarkan kepada pihak lain yang mengurus pemakaman, sedangkan santunan kematian dan santunan berkala diserahkan ke dana jaminan sosial; atau bagi PMI yang meninggal dunia pada masa selama bekerja: biaya pemakaman sebesar Rp10.000.000,00 (sepuluh juta rupiah) diambil dari santunan yang seharusnya diterima sekaligus, untuk dibayarkan kepada pihak lain yang mengurus pemakaman; dan sisa santunan berupa santunan kematian sebesar Rp75.000.000,00 (tujuh puluh lima juta rupiah) diserahkan ke dana jaminan sosial."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KEMATIAN (JKM),Apakah tambahan pelindungan Program JKM yang diterima oleh PMI perseorangan pada masa sebelum dan setelah bekerja?,Tambahan pelindungan Program JKM yang diterima oleh Pekerja Migran Indonesia perseorangan adalah tambahan pelindungan paling lama 1 (satu) bulan setelah pendaftaran dan pembayaran iuran sampai dengan Pekerja Migran Indonesia berangkat ke negara tujuan penempatan.
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),Berapakah besar manfaat Jaminan Hari Tua?,Besarnya manfaat program JHT sebesar nilai akumulasi seluruh iuran yang telah disetor ditambah hasil pengembangannya yang tercatat dalam rekening perorangan Peserta (Pengembangan nilai manfaat program JHT tetap dapat dilanjutkan setelah Peserta mengakhiri perjanjian kerja dan manfaat program JHT belum dibayarkan secara sekaligus).
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),Pada kondisi apakah manfaat JHT dapat diberikan kepada CPMI/PMI?,"Manfaat program JHT dapat diberikan pada saat CPMI/PMI:, Mencapai usia pensiun (56 tahun) Berhenti bekerja karena berakhirnya jangka waktu perjanjian kerja, termasuk gagal berangkat dan gagal ditempatkan Mengalami pemutusan hubungan kerja Mengundurkan diri Meninggal dunia Cacat Total Tetap Menjadi warga negara asing."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),Apakah peserta dapat mengajukan klaim JHT ketika masih bekerja?,Bagi peserta yang masih aktif bekerja dan memiliki masa kepesertaan minimal 10 tahun JHT dapat mengajukan klaim sebagian paling banyak 30% untuk kepemilikan rumah atau 10% untuk keperluan lain persiapan pensiun.
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),Bagaimana ketentuan pembayaran dana JHT bagi peserta yang meninggal dunia tidak memiliki ahli waris ataupun wasiat?,"Jika CPMI/PMI tidak memiliki ahli waris ataupun pihak yang ditunjuk dalam wasiat, maka dana JHT diserahkan kepada Balai Harta Peninggalan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),"Bagaimana ketentuan dan persyaratan pembayaran dana JHT bagi ahli waris peserta yang masih dibawah umur""?","Jika ahli waris atau Penerima Manfaat adalah anak di bawah umur maka hak atas manfaat tersebut dibayarkan melalui wali dari anak tersebut. Jika klaim dibayarkan melalui wali anak, persyaratan klaim ditambahkan : KTP wali anak;dan Keterangan perwalian anak dari pejabat yang berwenang"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN HARI TUA (JHT),Mekanisme pelaporan dan pengajuan klaim JHT bagi CPMI/PMI atau ahli waris dapat dilakukan melalui?,Pengajuan permohonan pembayaran manfaat program JHT kepada BPJS Ketenagakerjaan dapat dilakukan melalui Kanal Pelayanan BPJS Ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),TATA CARA KLAIM,Siapa yang berhak melaporkan kasus Kecelakaan Kerja sebelum dan setelah bekerja?,Pelaksana Penempatan; CPMI; PMI; keluarga Peserta; fasilitas kesehatan yang memberikan pelayanan; Direktur Jenderal; BP2MI; Dinas Daerah Provinsi; atau Dinas Daerah Kabupaten/Kota.
PEKERJA MIGRAN INDONESIA (PMI),TATA CARA KLAIM,Bagaimanakah mekanisme pelaporan Jaminan Kecelakan Kerja bagi CPMI/PMI pada masa sebelum dan setelah bekerja?,"Mekanisme pelaporannya sebagai berikut:, Pelaporan Kecelakaan Kerja dilakukan melalui Kanal Pelayanan BPJS Ketenagakerjaan dan dapat disampaikan secara daring atau luring. Pihak pelapor wajib melaporkan kasus Kecelakaan Kerja kepada BPJS Ketenagakerjaan sampai dengan satu hari sebelum masa kedaluwarsa sebagai laporan tahap pertama Pelaporan atau pengajuan manfaat jaminan kecelakaan kerja kepada BPJS Ketenagakerjaan sejak CPMI/PMI dinyatakan sembuh, Cacat, atau meninggal dunia sebagai laporan tahap kedua"
PEKERJA MIGRAN INDONESIA (PMI),TATA CARA KLAIM,"Dokumen apa saja yang dibutuhkan untuk pengajuan klaim Kecelakaan Kerja, sebelum dan setelah bekerja?","Laporan Kecelakaan Kerja tahap pertama dibuat dengan menggunakan formulir laporan tahap I BPJS Ketenagakerjaan dan melampirkan dokumen: Kartu Peserta BPJS Ketenagakerjaan; dan kartu tanda penduduk, paspor, atau kartu identitas lain. Laporan Kecelakaan Kerja tahap kedua dibuat dengan menggunakan formulir laporan tahap II BPJS Ketenagakerjaan dan melampirkan dokumen: surat keterangan dokter pemeriksa dan/atau dokter penasihat; kuitansi pembayaran dan rincian biaya pengobatan dan/atau perawatan apabila fasilitas kesehatan yang digunakan belum bekerjasama dengan BPJS Ketenagakerjaan; asli atau fotokopi bukti pembayaran biaya transportasi; fotokopi rekening tabungan atas nama CPMI atau PMI; dan bukti pembayaran atau dokumen lainnya yang terkait dengan Kecelakaan Kerja."
PEKERJA MIGRAN INDONESIA (PMI),TATA CARA KLAIM,Dokumen apa saja yang dibutuhkan dalam hal CPMI/PMI terbukti mengalami pemerkosaan akibat kecelakaan kerja?,"Dalam hal CPMI/PMI terbukti mengalami pemerkosaan akibat kecelakaan kerja, selain dokumen JKK laporan tahap kesatu dan laporan tahap kedua, CPMI/PMI melampirkan surat hasil pemeriksaan visum et repertum dari dokter."
