category,subcategory,question,answer
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Cara Penonaktifan Peserta Keluar Negeri?,1. Peserta JKN Berada Di Luar Negeri Sekurangnya 6 enam Bulan berturut-turut 2. Pelaporan dilakukan melalui Kantor Cabangkanal layanan 3. Peserta membayarkan iuran sampai dengan bulan keberangkatan ke luar negeri Syarat a. salinan visa Peserta danatau anggota keluarga b. data anggota keluarga yang tinggal di luar negeri c. ijin tinggal di luar negeri d. surat tugas belajar e. surat tugas bekerja f. surat pernyataan penghentian pembayaran gaji dari Pemberi Kerja atau g. surat pemberitahuan dari sponsor
PELAYANAN KESEHATAN,Pelayanan Kesehatan,Apa yang dimaksud dengan Pelayanan Kesehatan Darurat Medis,"Yaitu pelayanan kesehatan yang harus diberikan secepatnya untuk mencegah kematian, keparahan, danatau kecacatan sesuai dengan kemampuan fasilitas kesehatan"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud dengan Rawat Jalan Tingkat Pertama,"Yaitu pelayanan kesehatan perorangan yang bersifat non spesialistik yang dilaksanakan pada fasilitas kesehatan tingkat pertama untuk keperluan observasi, diagnosis, pengobatan, danatau pelayanan kesehatan lainnya"
UMUM,Kecurangan Program,Apakah yang dimaksud dengan Kecurangan (Fraud) dalam Pelaksanaan Program Jaminan Kesehatan Nasional,"Kecurangan Fraud adalah tindakan yang dilakukan dengan sengaja, untuk mendapatkan keuntungan finansial dari program Jaminan Kesehatan Nasional dalam Sistem Jaminan Sosial Nasional melalui perbuatan curang yang tidak sesuai dengan ketentuan"
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PBI JK/PD Pemda menjadi peserta PPU,"1 Badan Usaha melakukan perubahan jenis kepesertaan pekerja melalui sistem informasi yang telah disediakan oleh BPJS Kesehatan. 2 Perubahan status kepesertaan menjadi Peserta PPU mengikuti mekanisme cut off kepesertaan BPJS Kesehatan dan jumlah anggota keluarga yang ditanggung PPU. 3 Dalam hal jumlah anggota keluarga tertanggung melebihi hak peserta sebagai peserta PPU, maka anggota keluarga lainnya a Didaftarkan melalui Badan Usaha sebagai keluarga tambahan dengan besaran iuran sebesar 1 dari gaji atau upah Peserta Pekerja Penerima Upah per orang per bulan dengan melengkapi surat kuasa pemotongan gaji b Didaftarkan sebagai Peserta PBPU atau c Tetap menjadi Peserta PBI JKPD Pemda 4 Meyerahkan surat keterangan dari sekolahperguruan tinggi bagi anak usia lebih dari 21 tahun s.d. 25 tahun yang masih sekolahkuliah."
KEPESERTAAN,Pendaftaran PPU,Bagaimana jika saya sudah bekerja namun tidak didaftarkan oleh BU,"Berdasarkan Perpres 82 tahun 2018, setiap Pemberi Kerja wajib mendaftarkan seluruh pekerja dan anggota keluarga. Apabila IbuBapak belum didaftarkan oleh Badan Usaha maka BapakIbu dapat menkonfirmasi ke Kantor BPJS Kesehatan terdekat"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Pelayanan Kesehatan tingkat pertama yang dijamin BPJS Kesehatan yaitu,"1. Administrasi Pelayanan 2. Pelayanan Promotif dan preventif 3. Pemeriksaaan, pengobatan dan konsultasi medis 4. Tindakan medis nonspesialistik 5. Pelayanan obat, alat kesehatan dan bahas medis habis pakai 6. Pemeriksaan penunjang diagnostik labiratorium tingkat pratama 7. Rawat inap tingkat pertama sesuai dengan indikasi medis"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud fasilitas kesehatan,"Fasilitas kesehatan adalah fasilitas pelayanan kesehatan yang digunakan untuk menyelenggarakan upaya pelayanan kesehatan perorangan, baik promotif, preventif, kuratif dan rehabilitative yang diselenggarakan oleh Pemerintah, Pemerintah Daerah, danatau masyarakat"
PELAYANAN KESEHATAN,Pelayanan Kesehatan,Ketentuan Pelayanan Gawat Darurat,"Syarat 1. Kriteria gawat darurat, 2. Pelayanan dilakukan di IGD dan 3. Sesuai tatalaksana gawatdarurat Kriteria Gawat Darurat 1. mengancam nyawa, membahayakan diri dan orang lainlingkungan 2. adanya gangguan pada jalan nafas, pernafasan dan sirkulasi 3. adanya penurunan kesadaran 4. adanya gangguan hemodinamik danatau 5. memerlukan tindakan segera"
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PPu Penyelenggara Negara menjadi Bukan Pekerja/Pe,1 AsliFotokopi Surat tanda bukti penerima pensiunKARIP 2 AsliFotokopi Surat Keputusan Janda Duda Anak yatimAnak Piatu atau yatim piatu 3 Surat keterangan dari sekolahperguruan tinggi bagi anak usia lebih dari 21 tahun s.d. 25 tahun yang masih sekolahkuliah
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PPU menjadu PPU,Peserta PPU dialihkan menjadi PPU lainnya berdasarkan surat pengantar pendaftaran dari Pimpinan Perusahaan yang baru. Kondisi tersebut berlaku bagi peserta PPU aktif maupun PPU non aktif karena Badan Usaha lama menunggak iuran. Jenis kepesertaan Peserta PPU berlaku untuk bulan selanjutnya
KEPESERTAAN,Pendaftaran PBPU / BP,Cara Mendaftar Menjadi Peserta Bukan Pekerja (BP) Penyelenggara Negara,1 Asli KTP 2 Fotokopi Kartu Keluarga 3 AsliFotokopi surat tanda bukti penerima pensiun atau KARIP 4 AsliFotokopi surat tanda bukti penerima pensiun atau Kartu Tanda Peserta ASABRI 5 AsliFotokopi piagam petikan SK Pengesahan Gelar Kehormatan Veteran RI 6 AsliFotokopi Surat Keputusan JandaDudaAnak YatimAnak Piatu dan atau Anak Yatim Piatu 7 Surat Keterangan dari sekolahPerguruan Tinggi bagi anak berusia lebih dari 21 dua puluh satu tahun sampai dengan 25 dua puluh lima tahun
UMUM,Hak dan Kewajiban Peserta,Apa Kewajiban Pemberu Kerja,"1. Mendaftarkan diri dan pekerjanya sebagai peserta JKN-KIS kepada BPJS Kesehatan. 2. Menghitung dan memungut iuran yang menjadi kewajiban pekerjanya melalui pemotongan gajiupah pekerja. 3. Membayar dan menyetorkan iuran yang menjadi tanggung jawabnya kepada BPJS Kesehatan secara rutin setiap bulan sebelum tanggal 10 sepuluh. 4. Memberikan data mengenai diri, pekerja dan anggota keluarganya secara lengkap dan benar meliputi a. data pekerja berikut anggota keluarganya yang didaftarkan sesuai"
PELAYANAN KESEHATAN,Pelayanan Kesehatan,Pelayanan Ambulan yang tidak dijamin,"a. jemput pasien selain dari fasilitas kesehatan rumah, jalan, lokasi lain b. mengantar pasien ke selain fasilitas kesehatan c. rujukan parsial antar jemput pasien atau spesimen dalam rangka mendapatkan pemeriksaan penunjang atau tindakan, yang merupakan rangkaian perawatan pasien di salah satu fasilitas kesehatan d. mengantar jenazah dan e. pasien rujuk balik rawat jalan."
KEPESERTAAN,Pendaftaran Umum,Apa syarat pendaftaran bagi peserta yang tidak didaftarkan oleh BU,"Dokumen Pendaftaran Pekerja yang mendaftarkan diri sebagai PPU Pemberi Kerja secara nyata tidak mendaftarkan Pekerjanya 1. Bukti penerimaan gajiupah bulan terakhir 2. Identitas yang membuktikan sebagai Pekerja yang diterbitkan oleh Pemberi Kerja 3. Surat pernyataan status aktif sebagai Pekerja dari Pemberi Kerja 4. Perjanjian Kerja Dokumen nomor 1 wajib dipenuhi dan dilampirkan oleh pekerja Dokumen nomor 2, 3 dan 4 wajib dipenuhi salah satu dan dilampirkan."
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Kriteria Pekerja yang Terkena PHK Namun tidak Mendapat Manfaat Penjamin 6 Bulan,a. Pekerja Meninggal dunia b. Pekerja sudah habis Kontrak c. Pekerja mengundurkan diri d. Pekerja mangkir e. Pekerja Pensiun f. Pekerja mengundurkan diri g. Pekerja dipecat atas kesepakatan Pekerja dan Pemberi Kerja
KEPESERTAAN,Pendaftaran PBPU / BP,Apa syarat Pendaftaran Peserta PBPU,"Syarat pendaftaran apabila pendaftaran dilakukan secara perorangan yaitu dengan menunjukkan a. Kartu Keluarga b. Buku tabungan Bank yang melayani autodebit BRI, Mandiri, BNI, BTN, BCA, Bank Jateng dan Bank Panin dapat menggunakan rekening tabungan Kepala Keluarga anggota keluarga dalam Kartu Keluarga penanggung. Jika rekening peserta terdaftar tanpa buku tabungan program dari Bank maka tidak bisa didaftarkan melalui KCCC, silahkan buat rekening baru dengan buu tabungan atau bisa dilanjutkan pedaftaran melalui Mobile JKN dilihat dari nomor rekening c. Formulir surat kuasa autodebit pembayaran iuran BPJS Kesehatan bermaterai Rp10.000,00 Sepuluh Ribu Rupiah yang ditanda tangani pemilik rekening yang bersangkutan. Surat kuasa wajib ditanda tangani oleh pemilik rekening walaupun calon peserta yang mendaftar bukan pemilik rekening. Calon peserta dapat melakukan pembayaran iuran pertama dalam waktu paling cepat 14 empat belas hari atau paling lambat 30 tiga puluh hari setelah pendaftaran"
KEPESERTAAN,Pendaftaran Umum,"Bagaimana tata cara pendaftaran Pekerja Penerima Upah, khususnya non Penyelenggara Negara","Tahapan pendaftaran Badan Usaha melalui website BPJS Kesehatan Portal Bersama BPJS Aplikasi Edabu Mobile Badan Usaha mengakses www.bpjs-kesehatan.go.id, www.bpjs.go.id atau Aplikasi Edabu Mobile yan bisa diunduh melalui Google Playstore Apps Store BPJS Kesehatan mengirim link aktivasi ke email Badan Usaha Setelah Badan Usaha aktivasi kepesertaan, BPJS Kesehatan mengirim nomor Virtual Account, Username, dan Password aplikasi Edabu ke email Badan Usaha Badan Usaha mendaftarkan Pekerja dan anggota keluarga di Aplikasi Edabu Badan Usaha mendapat tagihan iuran setelah melakukan approval pendaftaran di Edabu Status kepesertaan Aktif setelah BU membayar iuran Identitas Peserta berupa KIS Digital bisa diunduh di Aplikasi Mobile Jkn Tahapan pendaftaran Badan Usaha melalui Online Single Submission Badan Usaha mengakses www.oss.go.id lalu klik link aktivasi yang dikirim oleh BPJS Kesehatan ke email Badan Usaha BPJS Kesehatan mengirimkan Virtual Account, User, dan Password Aplikasi Edabu BPJS Kesehata mengirim bukti kepesertaan Badan Usaha ke OSS dan Badan Usaha Badan Usaha mendaftarkan Pekerja dan anggota keluarga di Aplikasi Edabu Tagihan iuran pertama terbit sejak Badan Usaa approval pendaftaran di Aplikasi Edabu Badan Usaha membayar iuran JKN Apabila iuran sudah diterima BPJS Kesehatan, maka Badan Usaa diberikan email informasi kepesertaan Kepesertaan JKN Pekerja dan Anggota keluarga aktif. BPJS Kesehatan mengirimkan status status Badan Usaha ke OSS dan Badan Usaha Identitas Peserta berupa KIS Digital bisa diunduh di Aplikasi Mobile JKN"
UMUM,Definisi & Umum,Siapa yang dimaksud dengan Pekerja,"Pekerja adalah setiap orang yang bekerja dengan menerima gaji, upah, atau imbalan dalam bentuk lain."
UMUM,Definisi & Umum,Apa yang dimaksud dengan Alat Kesehatan,"Yaitu instrumen, aparatus, mesin, danatau implan yang tidak mengandung obat yang digunakan untuk mencegah, mendiagnosa, menyembuhkan dan meringankan penyakit, merawat orang sakit serta memulihkan kesehatan pada manusia danatau membentuk struktur dan memperbaiki fungsi tubuh"
UMUM,Kanal Layanan,Cara Mendapatkan Pelayanan Program Rujuk Balik (PRB),"Pelayanan Program Rujuk Balik adalah pelayanan bagi pasien dengan diagnosa penyakit kronis Diabetes Mellitus, Hipertensi, Jantung, Asma, Penyakit Paru Obstruktif Kronik PPOK, Epilepsy, Schizophrenia, Stroke, dan Systemic Lupus Erythematosus SLE yang telah ditetapkan dalam kondisi terkontrolstabil oleh Dokter SpesialisSub Spesialis sesuai dengan standar profesi terkait dan telah mendapatkan surat rujuk balik SRB dan mendaftarkan diri untuk menjadi peserta PRB. Penjaminan pelayanan bagi peserta PRB adalah pemeriksaan dokter di FKTP dan pemberian obat PRB yang termasuk dalam daftar obat PRB di Formularium Nasional oleh ruang farmasi, instalasi farmasi klinik pratama, atau apotek yang bekerja sama dengan BPJS Kesehatan untuk kebutuhan maksimal 30 tiga puluh hari."
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Mekanisme Pelaporan Pekerja Terkena PHK,"a. Bukti PHK sesuai ketentuan, disampaikan oleh pemberi kerja danatau pekerja kepada BPJS Kesehatan. b. Pelaporan pertama kali dilakukan paling lambat tgl 20 setiap bulan berjalan c. BPJS Kesehatan memberikan persetujuan tertulis atas pelaporan PHK untuk kemudian diberikan manfaat penjaminan tanpa bayar iuran paling lama 6 bulan"
LAYANAN DIGITAL,Aplikasi Mobile JKN,Bagaimana Cara Mendownload Aplikasi Mobile JKN?,Cara Mendownload Aplikasi Mobile JKN yaitu Buka Google Play Store atau App Store lalu instal download aplikasi Mobile JKN Pastikan aplikasi didownload dari pengembang BPJS Kesehatan
UMUM,Definisi & Umum,Siapa yang dimaksud Pemberi Kerja,"Pemberi Kerja adalah orang perseorangan, pengusaha, badan hukum atau badan lainnya yang mempekerjakan tenaga kerja, atau penyelenggara negara yang mempekerjakan pegawai negeri dengan membayar gaji, upah, atau imbalan dalam bentuk lainnya"
UMUM,Definisi & Umum,Apa yang dimaksud dengan Badan Usaha,"Badan usaha adalah setiap bentuk usaha yang menjalankan usaha yang bersifat tetap dan terus menerus, didirikan, bekerja dan berkedudukan dalam wilayah Negara Kesatuan Republik Indonesia untuk tujuan memperoleh keuntungan dan atau laba, termasuk di dalamnya badan hukum lainnya"
UMUM,Definisi & Umum,Apa yang dimaksud dengan Formularium Nasional,"Yaitu daftar obat yang disusun oleh komite nasional yang ditetapkan oleh Menteri Kesehatan, didasarkan pada bukti ilmiah mutakhir berkhasiat, aman, dan dengan harga terjangkau yang disediakan serta digunakan sebagai acuan penggunaan obat dalam Jaminan Kesehatan Nasional"
KEPESERTAAN,Pendaftaran Badan Usaha,Apa saja Persyaratan dalam mendaftarkan Badan Usaha ke dalam Program JKN,"Data-data yang disiapkan Badan Usaha antara lain Nama Badan Usaha, alamat, kode pos, dan nomor telepon Badan Usaha Alamat e-mail Badan Usaha Informasi badan usaha yang tertera pada perizinan yang dimiliki, misalnya Surat Izin Usaha, Surat Tanda Daftar Perusahaan, Nomor Pokok Wajib Pajak Badan, serta dokumen legal lainnya Informasi identitas Pemilik atau Kontak Person Badan Usaha, antara lain nama lengkap, jabatan, nomor telepon, dan handphone Data jumlah karyawan dan keluarga"
PEMBAYARAN,Iuran dan Tata Cara Pembayaran,Siapa yang menanggung denda layanan bagi peserta PPU?,"Bagi Peserta PPU, pembayaran denda layanan ditanggung oleh Pemberi Kerja."
KEPESERTAAN,Pendaftaran PPU,Cara Mendaftar Menjadi Peserta PPU Penyelenggara Negara,"Pendaftaran dilakukan secara kolektif oleh PIC satuan kerja satker dan dapat juga dilakukan secara perorangan. 1. Syarat pendaftaran apabila pendaftaran dilakukan secara perorangan yaitu dengan menunjukkan a. Kartu Keluarga b. SK Penetapan pertama. c. SK Kepangkatanpengangkatan terakhir dari KementerianLembagaKepala Dinas jika ada perubahan d. Daftar gaji yang mencantumkan gaji pokok dan tunjangan dan dilegalisasi oleh pimpinan unit kerja. e. Penetapan Pengadilan Negeri untuk anak angkat jika belum tercantum dalam Kartu Keluarga. f. Asli Surat keterangan dari sekolah Perguruan Tinggi bagi anak usia di atas 21 tahun s.d. 25 tahun yang berlaku 1 satu tahun. 2. Pendaftaran secara kolektif dilakukan melalui registrasi entitas satuan kerja oleh masing-masing PIC satuan kerja. Kemudian, pendaftaran pekerja dan anggota keluarganya dilakukan melalui proses migrasi dengan mengisi FDIPE Formulir Daftar Isian Peserta Elektronik. Khusus untuk kepesertaan dari Kepala Desa dan Perangkat Desa proses pendaftaran dan perubahan data dilakukan secara kolektif oleh penanggung jawab Pemerintah Daerah melalui sistem informasi yang telah disediakan oleh BPJS Kesehatan"
KEPESERTAAN,Pendaftaran PPU,Bagaimana cara Pendaftaran PPU PN (PNS),"Peserta bisa mengajukan pendaftaran baru melalui chat pandawa dengan melampirkan syarat, yaitu 1. Asli KTP dan KK 2. SK PNS 3. Slip Daftar Gaji atau PembuatanPencetakan Daftar Gaji NCR"
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Bagaimana Ketentuan Mengenai Penjaminan 6 Bulan Bagi Pekerja yang terkena PHK,"a. Peserta PPU yang mengalami PHK dan membutuhkan pelayanan rawat inap diberikan manfaat pelayanan kelas rawat inap standar atau di ruang perawatan kelas 3 untuk rumah sakit yang belum menerapkan KRIS. b. Peserta tidak dapat meningkatkan perawatan yang lebih tinggi dari haknya termasuk rawat jalan. c. Jika perselisihan PHK masih dalam proses penyelesaian, Pemberi Kerja dan Pekerja tetap melaksanakan kewajiban iuran sampai dengan adanya putusan PHK yang inkracht. d. Manfaat penjaminan diberikan setelah kelengkapan dokumen dipenuhi, dan TMT Penjaminan diberikan tanggal 1 satu bulan berikutnya. e. Peserta PPU yang mengalami PHK yang telah bekerja kembali wajib memperpanjang atau melanjutkan status kepesertaanya dengan didaftarkan oleh Pemberi Kerja atau dengan mendaftarkan diri sendiri. f. Dalam hal Peserta PPU yang mengalami PHK tidak bekerja kembali dan tidak mampu, Peserta melaporkan dirinya dan anggota keluarganya ke dinas sosial untuk didaftarkan sebagai Peserta PBI Jaminan Kesehatan. g. Peserta PHK wajib melaporkan pengaktifan kembali status kepesertaan sebagai Peserta PHK melalui Kantor Cabang setiap bulan sampai dengan Peserta kembali bekerja atau paling lama 6 bulan sejak terjadinya PHK."
UMUM,Kanal Layanan,Ketentuan Pelayanan Korset Tulang Belakang/ Corset?,"1. Pelayanan Korset Tulang Belakang Corset merupakan bagian dari pemeriksaan dan penanganan yang diberikan pada FKRTL yang bekerja sama dengan BPJS Kesehatan 2. Korset Tulang Belakang Corset dapat diberikan maksimal 1 kali dalam 2 dua tahun atas indikasi medis dengan besaran maksimal Rp. 350.000,00 3. Apabila sebelum 2 tahun diperlukan penggantian Korset Tulang Belakang Corset oleh sebab apapun maka BPJS Kesehatan tidak menjamin 4. Peserta mendapatkan pelayanan medis danatau tindakan medis di FKRTL yang bekerja sama dengan BPJS Kesehatan sesuai dengan prosedur pelayanan 5. Peserta mengurus keabsahan administrasi Korset Tulang Belakang di FKRTL dengan membawa lembar salinan SEP dan resep Korset Tulang Belakang 6. Peserta mengambil Korset Tulang Belakang pada Faskes atau Apotek yang bekerjasama dengan BPJS Kesehatan dengan menyerahkan lembar salinan SEP, resep Korset Tulang Belakang dan bukti keabsahan administrasi. 7. Petugas Faskes atau Apotek melakukan verifikasi resep dan bukti pendukung lain, kemudian menyerahkan Korset Tulang Belakang kepada Peserta. 8. Peserta menandatangani bukti pelayanan"
KEPESERTAAN,Pendaftaran Badan Usaha,Apa syarat pendaftaran Usaha Mikro Kecil,Syarat Pendaftaran antara lain NIBSurat Izin Usaha Mikro KecilSurat Izin lainnya sesuai kebijakan Pemerintah Setempat dan NPWP Badan Perorangan
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Dokumen Pendukung yang Dibutuhkan Dalam Mengajukan Penjaminan 6 Bulan Bagi Pekerja yang terkena PHK,"1. Dokumen data Peserta dan anggota keluarga PHK berupa nama, NIK, tanggal lahir, nomor identitas Peserta JKN, Alamat, No HP Email 2. Dokumen pembuktian PHK, meliputi a. bukti diterimanya Pemutusan Hubungan Kerja oleh Pekerja dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas daerah kabupatenkota yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan b. perjanjian bersama dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas daerah kabupatenkota yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan atau akta bukti pendaftaran perjanjian bersama atau c. petikan atau putusan pengadilan hubungan industrial"
